ELECTION DATE	ELECTION TYPE	ELECTION NAME	VOTER ID	Last Name	First Name	Middle Name	Suffix	DOB	VOTER STATUS	VOTER STATUS REASON	ABSENTEE INFORMATION	MAILING ADDRESS	HOUSE NUMBER	HOUSE SUFFIX	PRE DIRECTION	STREET NAME	STREET TYPE	POST DIRECTION	UNIT TYPE	UNIT NUMBER	NON STANDARD ADDRESS	CITY	STATE	ZIP	POLLING PLACE CODE	POLLING PLACE NAME	POLLING PLACE ADDRESS	PRECINCT CODE	PRECINCT NAME	SPLIT	BALLOT STYLE	REGISTRATION DATE
01/01/2021	General	MCVR TEST ELECTION	25223595	Robinson	Amy	Brianna	MD	5/27/1980	Inactive				6694	B	N	Brittany Parkway	 ST	 North	 Trailer	314	fake non stand address	St. Louis	MO	63134	1003	Missouri Botanical Garden	4344 Shaw Blvd St. Louis, MO 63110	101	101	1	101-1	01/01/2019
01/01/2021	General	MCVR TEST ELECTION	51451398	Gamble	Tiffany	James	PhD	5/27/1980	Active				8115	D	 West	Thompson Lake	 BLVD	 North	APT	2054	fake non stand address	St. Louis	MO	63134	1003	Missouri Botanical Garden	4344 Shaw Blvd St. Louis, MO 63110	101	101	1	101-1	01/01/2019
01/01/2021	General	MCVR TEST ELECTION	42087327	Harmon	Ronald	Laura	MD	5/27/1980	Active				7524	C	 S	Daniel Skyway	 ST	 S	APT	9721	fake non stand address	St. Louis	MO	63134	1003	Missouri Botanical Garden	4344 Shaw Blvd St. Louis, MO 63110	101	101	1	101-1	01/01/2019
01/01/2021	General	MCVR TEST ELECTION	19729337	Owen	Bryan	Jonathan	PhD	5/27/1980	Active				5819	B	 East	Yu Crossroad	 AVE	N	APT	9815	fake non stand address	St. Louis	MO	63134	1003	Missouri Botanical Garden	4344 Shaw Blvd St. Louis, MO 63110	101	101	1	101-1	01/01/2019
01/01/2021	General	MCVR TEST ELECTION	54183226	Nichols	Donna	Ivan	MD	5/27/1980	Active				8139	C	N	Caitlin Ridges	 AVE	 S	 Trailer	1178	fake non stand address	St. Louis	MO	63134	1003	Missouri Botanical Garden	4344 Shaw Blvd St. Louis, MO 63110	101	101	1	101-1	01/01/2019
01/01/2021	General	MCVR TEST ELECTION	57918530	Harvey	Kelly	Marc	MD	5/27/1980	Active				9685	B	N	Smith Highway	DR	 North	APT	1007	fake non stand address	St. Louis	MO	63134	1003	Missouri Botanical Garden	4344 Shaw Blvd St. Louis, MO 63110	101	101	1	101-1	01/01/2019
01/01/2021	General	MCVR TEST ELECTION	50861254	Galloway	Sherri	Joshua	PhD	5/27/1980	Active				2055	D	N	Johnston Wall	 BLVD	 North	 Trailer	257	fake non stand address	St. Louis	MO	63134	1003	Missouri Botanical Garden	4344 Shaw Blvd St. Louis, MO 63110	101	101	1	101-1	01/01/2019
01/01/2021	General	MCVR TEST ELECTION	30924270	Guzman	Jonathan	Christopher	MD	5/27/1980	Active				6761	D	 West	Jeffrey Plains	 BLVD	 South	APT	7057	fake non stand address	St. Louis	MO	63134	1003	Missouri Botanical Garden	4344 Shaw Blvd St. Louis, MO 63110	101	101	1	101-1	01/01/2019
01/01/2021	General	MCVR TEST ELECTION	15917300	Thomas	Amy	Casey	PhD	5/27/1980	Active				3405	C	 S	Brian Fall	 AVE	 South	 Trailer	5596	fake non stand address	St. Louis	MO	63134	1003	Missouri Botanical Garden	4344 Shaw Blvd St. Louis, MO 63110	101	101	1	101-1	01/01/2019
01/01/2021	General	MCVR TEST ELECTION	34014548	Hoover	Daniel	Ashley	PhD	5/27/1980	Active				4877	A	 West	Regina View	DR	 South	 STE	4864	fake non stand address	St. Louis	MO	63134	1003	Missouri Botanical Garden	4344 Shaw Blvd St. Louis, MO 63110	101	101	1	101-1	01/01/2019
01/01/2021	General	MCVR TEST ELECTION	48876560	Strickland	Wesley	Ana	PhD	5/27/1980	Inactive				6882	A	N	Mathews Flats	 AVE	N	APT	3306	fake non stand address	St. Louis	MO	63134	1003	Missouri Botanical Garden	4344 Shaw Blvd St. Louis, MO 63110	101	101	1	101-1	01/01/2019
01/01/2021	General	MCVR TEST ELECTION	65442402	Rogers	Kelly	Jessica	MD	5/27/1980	Inactive				9456	B	 East	Hunter Knoll	 AVE	 North	 Trailer	9659	fake non stand address	St. Louis	MO	63134	1003	Missouri Botanical Garden	4344 Shaw Blvd St. Louis, MO 63110	101	101	1	101-1	01/01/2019
01/01/2021	General	MCVR TEST ELECTION	35588482	Sheppard	Melissa	Christian	PhD	5/27/1980	Inactive				7032	C	N	Kaitlyn Expressway	 AVE	 North	 Trailer	6069	fake non stand address	St. Louis	MO	63134	1003	Missouri Botanical Garden	4344 Shaw Blvd St. Louis, MO 63110	101	101	1	101-1	01/01/2019
01/01/2021	General	MCVR TEST ELECTION	76682525	Gibbs	Maria	Timothy	MD	5/27/1980	Active				3317	B	N	Matthew Rest	 BLVD	 South	APT	5858	fake non stand address	St. Louis	MO	63134	1003	Missouri Botanical Garden	4344 Shaw Blvd St. Louis, MO 63110	101	101	1	101-1	01/01/2019
01/01/2021	General	MCVR TEST ELECTION	58749409	Watkins	David	Erik	MD	5/27/1980	Active				4273	C	 East	Park Route	DR	 North	 Unit	2845	fake non stand address	St. Louis	MO	63134	1003	Missouri Botanical Garden	4344 Shaw Blvd St. Louis, MO 63110	101	101	1	101-1	01/01/2019
01/01/2021	General	MCVR TEST ELECTION	60204933	Ford	Justin	Veronica	MD	5/27/1980	Active				5861	B	 East	Kelly Cliffs	 ST	 North	 STE	6911	fake non stand address	St. Louis	MO	63134	1003	Missouri Botanical Garden	4344 Shaw Blvd St. Louis, MO 63110	101	101	1	101-1	01/01/2019
01/01/2021	General	MCVR TEST ELECTION	61017071	Harrison	Aaron	Shawna	MD	5/27/1980	Active				7430	D	 West	Amber Land	 AVE	 North	 Unit	6298	fake non stand address	St. Louis	MO	63134	1003	Missouri Botanical Garden	4344 Shaw Blvd St. Louis, MO 63110	101	101	1	101-1	01/01/2019
01/01/2021	General	MCVR TEST ELECTION	46120399	Strickland	Meghan	Lisa	MD	5/27/1980	Active				2701	C	 West	David Lane	 ST	 North	 Unit	4698	fake non stand address	St. Louis	MO	63134	1003	Missouri Botanical Garden	4344 Shaw Blvd St. Louis, MO 63110	101	101	1	101-1	01/01/2019
01/01/2021	General	MCVR TEST ELECTION	67401322	Mack	Larry	Charles	MD	5/27/1980	Active				1353	C	 West	Paige Trafficway	DR	 North	 STE	9923	fake non stand address	St. Louis	MO	63134	1003	Missouri Botanical Garden	4344 Shaw Blvd St. Louis, MO 63110	101	101	1	101-1	01/01/2019
01/01/2021	General	MCVR TEST ELECTION	47959016	Collins	James	Luis	PhD	5/27/1980	Active				4405	A	 S	Catherine Isle	DR	 South	APT	5762	fake non stand address	St. Louis	MO	63134	1003	Missouri Botanical Garden	4344 Shaw Blvd St. Louis, MO 63110	101	101	1	101-1	01/01/2019
01/01/2021	General	MCVR TEST ELECTION	39283570	Smith	Nicholas	Dawn	PhD	5/27/1980	Active				8189	B	 East	Alicia Island	DR	 South	APT	1527	fake non stand address	St. Louis	MO	63134	1003	Missouri Botanical Garden	4344 Shaw Blvd St. Louis, MO 63110	101	101	1	101-1	01/01/2019
01/01/2021	General	MCVR TEST ELECTION	87255329	Bullock	Ian	Elizabeth	MD	5/27/1980	Active				3290	C	 West	Bowman Walk	DR	N	 Unit	8045	fake non stand address	St. Louis	MO	63134	1003	Missouri Botanical Garden	4344 Shaw Blvd St. Louis, MO 63110	101	101	1	101-1	01/01/2019
01/01/2021	General	MCVR TEST ELECTION	37070242	Daniels	Aaron	Cynthia	PhD	5/27/1980	Inactive				3516	D	 S	Ortiz Creek	DR	 South	APT	2885	fake non stand address	St. Louis	MO	63134	1003	Missouri Botanical Garden	4344 Shaw Blvd St. Louis, MO 63110	101	101	1	101-1	01/01/2019
01/01/2021	General	MCVR TEST ELECTION	81584692	Brown	Andrew	Steven	MD	5/27/1980	Inactive				8642	B	N	Dean Row	DR	 South	 Unit	1306	fake non stand address	St. Louis	MO	63134	1003	Missouri Botanical Garden	4344 Shaw Blvd St. Louis, MO 63110	101	101	1	101-1	01/01/2019
01/01/2021	General	MCVR TEST ELECTION	44057182	Chang	Brenda	Emily	MD	5/27/1980	Active				6015	D	 East	Caitlin Underpass	DR	 South	 Unit	7943	fake non stand address	St. Louis	MO	63134	1003	Missouri Botanical Garden	4344 Shaw Blvd St. Louis, MO 63110	101	101	1	101-1	01/01/2019
01/01/2021	General	MCVR TEST ELECTION	52667786	Contreras	Jason	Kayla	PhD	5/27/1980	Inactive				3369	A	 West	Kara Parkways	 BLVD	 S	 Trailer	7292	fake non stand address	St. Louis	MO	63134	1003	Missouri Botanical Garden	4344 Shaw Blvd St. Louis, MO 63110	101	101	1	101-1	01/01/2019
01/01/2021	General	MCVR TEST ELECTION	76172403	Berry	Kenneth	Megan	PhD	5/27/1980	Active				6190	D	 S	John Drives	 AVE	N	 STE	1963	fake non stand address	St. Louis	MO	63134	1003	Missouri Botanical Garden	4344 Shaw Blvd St. Louis, MO 63110	101	101	1	101-1	01/01/2019
01/01/2021	General	MCVR TEST ELECTION	71974457	Phillips	Gina	Brittany	PhD	5/27/1980	Inactive				8170	A	 West	Hernandez Drives	DR	N	 Unit	9810	fake non stand address	St. Louis	MO	63134	1003	Missouri Botanical Garden	4344 Shaw Blvd St. Louis, MO 63110	101	101	1	101-1	01/01/2019
01/01/2021	General	MCVR TEST ELECTION	19696899	Hayden	Matthew	Cynthia	PhD	5/27/1980	Active				5114	D	 S	Gross Hollow	 BLVD	N	 STE	8885	fake non stand address	St. Louis	MO	63134	1003	Missouri Botanical Garden	4344 Shaw Blvd St. Louis, MO 63110	101	101	1	101-1	01/01/2019
01/01/2021	General	MCVR TEST ELECTION	72846053	Smith	James	John	MD	5/27/1980	Active				8651	A	 West	Shane Lodge	 BLVD	 North	 Trailer	6575	fake non stand address	St. Louis	MO	63134	1003	Missouri Botanical Garden	4344 Shaw Blvd St. Louis, MO 63110	101	101	1	101-1	01/01/2019
01/01/2021	General	MCVR TEST ELECTION	60506982	Ross	Katrina	Kristy	PhD	5/27/1980	Inactive				6904	C	 S	Morales Glens	 AVE	 S	 STE	51	fake non stand address	St. Louis	MO	63134	1003	Missouri Botanical Garden	4344 Shaw Blvd St. Louis, MO 63110	101	101	1	101-1	01/01/2019
01/01/2021	General	MCVR TEST ELECTION	71622197	Austin	David	Kyle	PhD	5/27/1980	Active				8617	A	N	Patrick Squares	DR	N	 STE	8436	fake non stand address	St. Louis	MO	63134	1003	Missouri Botanical Garden	4344 Shaw Blvd St. Louis, MO 63110	101	101	1	101-1	01/01/2019
01/01/2021	General	MCVR TEST ELECTION	45615451	Martin	Andrea	Eric	PhD	5/27/1980	Active				2662	B	N	Jimenez Rapid	 AVE	 South	 Trailer	7741	fake non stand address	St. Louis	MO	63134	1003	Missouri Botanical Garden	4344 Shaw Blvd St. Louis, MO 63110	101	101	1	101-1	01/01/2019
01/01/2021	General	MCVR TEST ELECTION	21479955	Everett	Travis	Jennifer	MD	5/27/1980	Active				2426	A	 West	Cheryl Estate	 ST	N	 STE	3578	fake non stand address	St. Louis	MO	63134	1003	Missouri Botanical Garden	4344 Shaw Blvd St. Louis, MO 63110	101	101	1	101-1	01/01/2019
01/01/2021	General	MCVR TEST ELECTION	27404963	Turner	John	Katherine	MD	5/27/1980	Active				2405	A	 East	Eric Shores	 ST	 South	APT	4302	fake non stand address	St. Louis	MO	63134	1003	Missouri Botanical Garden	4344 Shaw Blvd St. Louis, MO 63110	101	101	1	101-1	01/01/2019
01/01/2021	General	MCVR TEST ELECTION	66794293	Banks	Christy	Kristin	PhD	5/27/1980	Active				2195	B	N	Cassidy Stream	 ST	 North	 Trailer	3884	fake non stand address	St. Louis	MO	63134	1003	Missouri Botanical Garden	4344 Shaw Blvd St. Louis, MO 63110	101	101	1	101-1	01/01/2019
01/01/2021	General	MCVR TEST ELECTION	81824070	Davidson	Miranda	Robert	PhD	5/27/1980	Inactive				9559	A	 S	Joseph Inlet	 AVE	 South	APT	5524	fake non stand address	St. Louis	MO	63134	1003	Missouri Botanical Garden	4344 Shaw Blvd St. Louis, MO 63110	101	101	1	101-1	01/01/2019
01/01/2021	General	MCVR TEST ELECTION	43513144	Serrano	Sandra	Michael	MD	5/27/1980	Active				9923	A	N	Bell Terrace	DR	 South	APT	2735	fake non stand address	St. Louis	MO	63134	1003	Missouri Botanical Garden	4344 Shaw Blvd St. Louis, MO 63110	101	101	1	101-1	01/01/2019
01/01/2021	General	MCVR TEST ELECTION	16033625	Williams	Mercedes	Lisa	MD	5/27/1980	Active				7021	C	N	Jerry Drives	 ST	 South	 Unit	5631	fake non stand address	St. Louis	MO	63134	1003	Missouri Botanical Garden	4344 Shaw Blvd St. Louis, MO 63110	101	101	1	101-1	01/01/2019
01/01/2021	General	MCVR TEST ELECTION	96874097	Williams	Michael	Hannah	PhD	5/27/1980	Inactive				8473	A	 S	Davis Mountains	 BLVD	 North	 Unit	889	fake non stand address	St. Louis	MO	63134	1003	Missouri Botanical Garden	4344 Shaw Blvd St. Louis, MO 63110	101	101	1	101-1	01/01/2019
01/01/2021	General	MCVR TEST ELECTION	70437558	Larson	Samuel	Sarah	MD	5/27/1980	Active				8522	D	 East	Ashley Via	 BLVD	N	APT	9451	fake non stand address	St. Louis	MO	63134	1003	Missouri Botanical Garden	4344 Shaw Blvd St. Louis, MO 63110	101	101	1	101-1	01/01/2019
01/01/2021	General	MCVR TEST ELECTION	49090056	Abbott	Paul	Stephen	PhD	5/27/1980	Active				5133	B	N	Foster Rapids	 BLVD	 South	 Unit	3548	fake non stand address	St. Louis	MO	63134	1003	Missouri Botanical Garden	4344 Shaw Blvd St. Louis, MO 63110	101	101	1	101-1	01/01/2019
01/01/2021	General	MCVR TEST ELECTION	96053467	Edwards	Sherry	Matthew	MD	5/27/1980	Active				9338	D	 S	Love Plaza	DR	 South	 Trailer	1239	fake non stand address	St. Louis	MO	63134	1003	Missouri Botanical Garden	4344 Shaw Blvd St. Louis, MO 63110	101	101	1	101-1	01/01/2019
01/01/2021	General	MCVR TEST ELECTION	22016262	Phillips	Dean	Alan	PhD	5/27/1980	Active				2998	B	N	Andrew Wall	 BLVD	 South	APT	3403	fake non stand address	St. Louis	MO	63134	1003	Missouri Botanical Garden	4344 Shaw Blvd St. Louis, MO 63110	101	101	1	101-1	01/01/2019
01/01/2021	General	MCVR TEST ELECTION	89340759	Mcknight	Amanda	Michael	PhD	5/27/1980	Active				2007	B	N	Wells Streets	 AVE	N	 Unit	8276	fake non stand address	St. Louis	MO	63134	1003	Missouri Botanical Garden	4344 Shaw Blvd St. Louis, MO 63110	101	101	1	101-1	01/01/2019
01/01/2021	General	MCVR TEST ELECTION	50031262	Harper	Alejandro	Christine	MD	5/27/1980	Active				4289	B	 S	Riley Views	 AVE	 North	 Unit	1177	fake non stand address	St. Louis	MO	63134	1003	Missouri Botanical Garden	4344 Shaw Blvd St. Louis, MO 63110	101	101	1	101-1	01/01/2019
01/01/2021	General	MCVR TEST ELECTION	37935684	Martinez	Steven	Randy	MD	5/27/1980	Active				4353	D	 East	Holland Expressway	 BLVD	 S	 Trailer	9009	fake non stand address	St. Louis	MO	63134	1003	Missouri Botanical Garden	4344 Shaw Blvd St. Louis, MO 63110	101	101	1	101-1	01/01/2019
01/01/2021	General	MCVR TEST ELECTION	21791203	Hernandez	Robert	Darius	PhD	5/27/1980	Active				6063	B	 West	Thomas Camp	 AVE	 South	APT	6519	fake non stand address	St. Louis	MO	63134	1003	Missouri Botanical Garden	4344 Shaw Blvd St. Louis, MO 63110	101	101	1	101-1	01/01/2019
01/01/2021	General	MCVR TEST ELECTION	19805447	Ward	Dawn	Jessica	MD	5/27/1980	Active				8825	A	 S	Dixon Ramp	 ST	 S	APT	151	fake non stand address	St. Louis	MO	63134	1003	Missouri Botanical Garden	4344 Shaw Blvd St. Louis, MO 63110	101	101	1	101-1	01/01/2019
01/01/2021	General	MCVR TEST ELECTION	86225822	Curtis	Samuel	Christopher	MD	5/27/1980	Active				1262	B	 S	Johnson Pines	DR	N	 Trailer	4989	fake non stand address	St. Louis	MO	63134	1003	Missouri Botanical Garden	4344 Shaw Blvd St. Louis, MO 63110	101	101	1	101-1	01/01/2019
01/01/2021	General	MCVR TEST ELECTION	29926536	Gomez	Karen	Ashley	PhD	5/27/1980	Inactive				4545	A	 S	Jennifer Point	DR	 South	 Trailer	4832	fake non stand address	St. Louis	MO	63134	1003	Missouri Botanical Garden	4344 Shaw Blvd St. Louis, MO 63110	101	101	1	101-1	01/01/2019
01/01/2021	General	MCVR TEST ELECTION	94277736	Zuniga	Ashley	Lindsey	PhD	5/27/1980	Active				4776	A	 S	Reed Creek	 BLVD	 S	 STE	3929	fake non stand address	St. Louis	MO	63134	1003	Missouri Botanical Garden	4344 Shaw Blvd St. Louis, MO 63110	101	101	1	101-1	01/01/2019
01/01/2021	General	MCVR TEST ELECTION	69225013	Thompson	John	Brittany	MD	5/27/1980	Inactive				1480	B	N	Dougherty Crescent	DR	 S	 Unit	9570	fake non stand address	St. Louis	MO	63134	1003	Missouri Botanical Garden	4344 Shaw Blvd St. Louis, MO 63110	101	101	1	101-1	01/01/2019
01/01/2021	General	MCVR TEST ELECTION	49307091	Coleman	Amber	Logan	MD	5/27/1980	Active				6885	D	 S	Bowman Pines	 ST	 North	 Unit	6145	fake non stand address	St. Louis	MO	63134	1003	Missouri Botanical Garden	4344 Shaw Blvd St. Louis, MO 63110	101	101	1	101-1	01/01/2019
01/01/2021	General	MCVR TEST ELECTION	34442051	Rogers	George	David	MD	5/27/1980	Inactive				3482	B	 East	Melissa Cove	 BLVD	 S	APT	5927	fake non stand address	St. Louis	MO	63134	1003	Missouri Botanical Garden	4344 Shaw Blvd St. Louis, MO 63110	101	101	1	101-1	01/01/2019
01/01/2021	General	MCVR TEST ELECTION	47553059	Griffith	Zachary	Benjamin	MD	5/27/1980	Active				3147	B	 East	Kathy Freeway	 AVE	 North	 Trailer	3853	fake non stand address	St. Louis	MO	63134	1003	Missouri Botanical Garden	4344 Shaw Blvd St. Louis, MO 63110	101	101	1	101-1	01/01/2019
01/01/2021	General	MCVR TEST ELECTION	35977173	Williams	Taylor	Emily	PhD	5/27/1980	Active				8484	A	N	Ibarra Stravenue	 ST	N	 Unit	1157	fake non stand address	St. Louis	MO	63134	1003	Missouri Botanical Garden	4344 Shaw Blvd St. Louis, MO 63110	101	101	1	101-1	01/01/2019
01/01/2021	General	MCVR TEST ELECTION	12365660	Johnson	Aaron	Justin	MD	5/27/1980	Active				2248	D	 S	Douglas Glens	 BLVD	N	 Trailer	9276	fake non stand address	St. Louis	MO	63134	1003	Missouri Botanical Garden	4344 Shaw Blvd St. Louis, MO 63110	101	101	1	101-1	01/01/2019
01/01/2021	General	MCVR TEST ELECTION	96837631	Knight	Jonathan	Heather	MD	5/27/1980	Active				7901	A	N	Judith Corners	 AVE	 South	 STE	177	fake non stand address	St. Louis	MO	63134	1003	Missouri Botanical Garden	4344 Shaw Blvd St. Louis, MO 63110	101	101	1	101-1	01/01/2019
01/01/2021	General	MCVR TEST ELECTION	35214156	Sandoval	Brian	Kelly	MD	5/27/1980	Active				2280	C	 West	Brenda Field	 AVE	 North	APT	2642	fake non stand address	St. Louis	MO	63134	1003	Missouri Botanical Garden	4344 Shaw Blvd St. Louis, MO 63110	101	101	1	101-1	01/01/2019
01/01/2021	General	MCVR TEST ELECTION	76394561	Jackson	Cynthia	Dakota	PhD	5/27/1980	Active				4221	C	 S	Griffin Lane	 BLVD	 S	APT	7827	fake non stand address	St. Louis	MO	63134	1003	Missouri Botanical Garden	4344 Shaw Blvd St. Louis, MO 63110	101	101	1	101-1	01/01/2019
01/01/2021	General	MCVR TEST ELECTION	60744310	Crawford	Sandra	Jeffrey	PhD	5/27/1980	Active				9968	B	 S	Martinez Spurs	 BLVD	 S	 STE	9730	fake non stand address	St. Louis	MO	63134	1003	Missouri Botanical Garden	4344 Shaw Blvd St. Louis, MO 63110	101	101	1	101-1	01/01/2019
01/01/2021	General	MCVR TEST ELECTION	94242002	Martinez	Kenneth	Robert	PhD	5/27/1980	Active				8979	B	N	Christopher Common	 ST	N	APT	3046	fake non stand address	St. Louis	MO	63134	1003	Missouri Botanical Garden	4344 Shaw Blvd St. Louis, MO 63110	101	101	1	101-1	01/01/2019
01/01/2021	General	MCVR TEST ELECTION	72764363	Martinez	Linda	Douglas	MD	5/27/1980	Active				9227	B	 West	Kenneth Park	 BLVD	 North	 Unit	3017	fake non stand address	St. Louis	MO	63134	1003	Missouri Botanical Garden	4344 Shaw Blvd St. Louis, MO 63110	101	101	1	101-1	01/01/2019
01/01/2021	General	MCVR TEST ELECTION	15285781	Delgado	Luke	Kenneth	PhD	5/27/1980	Inactive				3175	D	N	Riley Squares	DR	 S	APT	2056	fake non stand address	St. Louis	MO	63134	1003	Missouri Botanical Garden	4344 Shaw Blvd St. Louis, MO 63110	101	101	1	101-1	01/01/2019
01/01/2021	General	MCVR TEST ELECTION	87175629	Moore	Pamela	Cody	PhD	5/27/1980	Active				8241	D	 East	Larry Isle	 AVE	 North	APT	1920	fake non stand address	St. Louis	MO	63134	1003	Missouri Botanical Garden	4344 Shaw Blvd St. Louis, MO 63110	101	101	1	101-1	01/01/2019
01/01/2021	General	MCVR TEST ELECTION	88465820	Berg	Carrie	Jacob	PhD	5/27/1980	Active				7152	B	 West	Simmons Loop	 BLVD	 S	 Unit	3440	fake non stand address	St. Louis	MO	63134	1003	Missouri Botanical Garden	4344 Shaw Blvd St. Louis, MO 63110	101	101	1	101-1	01/01/2019
01/01/2021	General	MCVR TEST ELECTION	54607030	Hurley	Dylan	Sydney	MD	5/27/1980	Active				4685	A	 West	Taylor Walk	 ST	 South	 Unit	6924	fake non stand address	St. Louis	MO	63134	1003	Missouri Botanical Garden	4344 Shaw Blvd St. Louis, MO 63110	101	101	1	101-1	01/01/2019
01/01/2021	General	MCVR TEST ELECTION	43886507	Walls	Peggy	Amanda	MD	5/27/1980	Inactive				4714	C	 East	Davis Rest	 BLVD	 North	 Trailer	4851	fake non stand address	St. Louis	MO	63134	1003	Missouri Botanical Garden	4344 Shaw Blvd St. Louis, MO 63110	101	101	1	101-1	01/01/2019
01/01/2021	General	MCVR TEST ELECTION	85650738	Flores	Ashley	Bryan	PhD	5/27/1980	Active				2180	C	N	Robert Throughway	 BLVD	N	 Unit	5239	fake non stand address	St. Louis	MO	63134	1003	Missouri Botanical Garden	4344 Shaw Blvd St. Louis, MO 63110	101	101	1	101-1	01/01/2019
01/01/2021	General	MCVR TEST ELECTION	81389111	Shepherd	Hannah	Steven	PhD	5/27/1980	Active				9800	C	N	Kelly Rapid	 AVE	N	 Trailer	8461	fake non stand address	St. Louis	MO	63134	1003	Missouri Botanical Garden	4344 Shaw Blvd St. Louis, MO 63110	101	101	1	101-1	01/01/2019
01/01/2021	General	MCVR TEST ELECTION	82109096	Huynh	Michael	Leslie	MD	5/27/1980	Active				8375	D	N	Brian Isle	 ST	 North	APT	6298	fake non stand address	St. Louis	MO	63134	1003	Missouri Botanical Garden	4344 Shaw Blvd St. Louis, MO 63110	101	101	1	101-1	01/01/2019
01/01/2021	General	MCVR TEST ELECTION	78720761	Anderson	Annette	Raymond	MD	5/27/1980	Active				1105	C	 S	Williams Rue	 BLVD	N	APT	2603	fake non stand address	St. Louis	MO	63134	1003	Missouri Botanical Garden	4344 Shaw Blvd St. Louis, MO 63110	101	101	1	101-1	01/01/2019
01/01/2021	General	MCVR TEST ELECTION	74462912	Shaw	Daniel	Daniel	PhD	5/27/1980	Active				7026	A	 West	Ryan Alley	 AVE	 North	 Unit	6193	fake non stand address	St. Louis	MO	63134	1003	Missouri Botanical Garden	4344 Shaw Blvd St. Louis, MO 63110	101	101	1	101-1	01/01/2019
01/01/2021	General	MCVR TEST ELECTION	45627513	Fleming	Charles	Lisa	PhD	5/27/1980	Active				5337	A	 West	Kimberly Port	 BLVD	 S	APT	8818	fake non stand address	St. Louis	MO	63134	1003	Missouri Botanical Garden	4344 Shaw Blvd St. Louis, MO 63110	101	101	1	101-1	01/01/2019
01/01/2021	General	MCVR TEST ELECTION	33155481	Mejia	Lauren	Melinda	PhD	5/27/1980	Active				3624	D	 East	Davidson Square	 BLVD	N	 Trailer	453	fake non stand address	St. Louis	MO	63134	1003	Missouri Botanical Garden	4344 Shaw Blvd St. Louis, MO 63110	101	101	1	101-1	01/01/2019
01/01/2021	General	MCVR TEST ELECTION	15133157	Miller	Paul	Aaron	MD	5/27/1980	Active				7899	B	 West	Arthur Route	 ST	N	 Unit	8187	fake non stand address	St. Louis	MO	63134	1003	Missouri Botanical Garden	4344 Shaw Blvd St. Louis, MO 63110	101	101	1	101-1	01/01/2019
01/01/2021	General	MCVR TEST ELECTION	20123849	Garcia	Judy	Luis	PhD	5/27/1980	Active				1305	A	 S	Schmidt Canyon	DR	 North	 STE	1624	fake non stand address	St. Louis	MO	63134	1003	Missouri Botanical Garden	4344 Shaw Blvd St. Louis, MO 63110	101	101	1	101-1	01/01/2019
01/01/2021	General	MCVR TEST ELECTION	25551386	Hudson	Mark	Devin	PhD	5/27/1980	Active				1781	C	 S	George Lake	 AVE	 North	 Trailer	4281	fake non stand address	St. Louis	MO	63134	1003	Missouri Botanical Garden	4344 Shaw Blvd St. Louis, MO 63110	101	101	1	101-1	01/01/2019
